--------------- VOSTOK FLIGHT DATA ---------------
	battery	alt	temp	accelX	accelY	accelZ	rotA	rotX	rotY	rotZ
227.94	104.00	0.22	39.80	0.64	-8.07	-0.30	1.63	-0.97	-0.22	0.14
227.96	104.00	0.22	39.80	0.58	-8.07	-0.34	1.63	-0.97	-0.22	0.14
227.98	104.00	0.23	39.80	0.59	-8.05	-0.31	1.63	-0.97	-0.22	0.14
228.00	104.00	0.23	39.80	0.60	-8.05	-0.33	1.63	-0.97	-0.22	0.14
228.05	104.00	0.22	39.80	0.59	-8.05	-0.28	1.63	-0.97	-0.22	0.14
228.06	104.00	0.26	39.80	0.59	-8.05	-0.29	1.63	-0.97	-0.22	0.14
228.07	104.00	0.26	39.80	0.58	-8.06	-0.32	1.63	-0.97	-0.22	0.14
228.08	104.00	0.26	39.80	0.62	-8.06	-0.29	1.63	-0.97	-0.22	0.14
228.10	104.00	0.26	39.80	0.63	-8.07	-0.29	1.63	-0.97	-0.22	0.14
228.12	104.00	0.26	39.80	0.61	-8.08	-0.26	1.63	-0.97	-0.22	0.14
228.14	104.00	0.26	39.80	0.61	-8.06	-0.27	1.63	-0.97	-0.22	0.14
228.16	104.00	0.26	39.80	0.59	-8.04	-0.27	1.63	-0.97	-0.22	0.14
228.18	104.00	0.23	39.80	0.60	-8.07	-0.31	1.63	-0.97	-0.22	0.14
228.20	104.00	0.23	39.80	0.55	-8.05	-0.29	1.63	-0.97	-0.22	0.14
228.22	104.00	0.23	39.80	0.54	-8.06	-0.30	1.63	-0.97	-0.22	0.14
228.24	104.00	0.23	39.80	0.55	-8.03	-0.30	1.63	-0.97	-0.22	0.14
228.26	104.00	0.23	39.80	0.56	-8.07	-0.27	1.63	-0.97	-0.22	0.14
228.28	104.00	0.23	39.80	0.55	-8.06	-0.26	1.63	-0.97	-0.22	0.14
228.30	104.00	0.26	39.80	0.56	-8.05	-0.28	1.63	-0.97	-0.22	0.14
228.32	104.00	0.24	39.80	0.58	-8.06	-0.28	1.63	-0.97	-0.22	0.14
228.34	104.00	0.24	39.80	0.59	-8.07	-0.30	1.63	-0.97	-0.22	0.14
228.36	104.00	0.19	39.80	0.61	-8.06	-0.26	1.63	-0.97	-0.22	0.14
228.38	104.00	0.19	39.80	0.62	-8.06	-0.26	1.63	-0.97	-0.22	0.14
228.40	104.00	0.23	39.80	0.60	-8.05	-0.26	1.63	-0.97	-0.22	0.14
228.42	104.00	0.23	39.80	0.61	-8.04	-0.30	1.63	-0.97	-0.22	0.14
228.44	104.00	0.24	39.80	0.57	-8.07	-0.28	1.63	-0.97	-0.22	0.14
228.46	104.00	0.24	39.80	0.59	-8.06	-0.29	1.63	-0.97	-0.22	0.14
228.48	104.00	0.24	39.80	0.55	-8.07	-0.33	1.63	-0.97	-0.22	0.14
228.50	104.00	0.24	39.80	0.58	-8.04	-0.30	1.63	-0.97	-0.22	0.14
228.52	104.00	0.26	39.80	0.60	-8.04	-0.31	1.63	-0.97	-0.22	0.14
228.54	104.00	0.26	39.80	0.59	-8.07	-0.31	1.63	-0.97	-0.22	0.14
228.56	104.00	0.26	39.80	0.60	-8.06	-0.31	1.63	-0.97	-0.22	0.14
228.58	104.00	0.26	39.80	0.62	-8.07	-0.28	1.63	-0.97	-0.22	0.14
228.60	104.00	0.26	39.80	0.62	-8.04	-0.28	1.63	-0.97	-0.22	0.14
228.62	104.00	0.26	39.80	0.62	-8.05	-0.29	1.63	-0.97	-0.22	0.14
228.64	104.00	0.26	39.80	0.62	-8.05	-0.27	1.63	-0.97	-0.22	0.14
228.66	104.00	0.26	39.80	0.60	-8.06	-0.30	1.63	-0.97	-0.22	0.14
228.68	104.00	0.27	39.80	0.58	-8.05	-0.32	1.63	-0.97	-0.22	0.14
228.70	104.00	0.27	39.80	0.59	-8.06	-0.30	1.63	-0.97	-0.22	0.14
228.72	104.00	0.22	39.80	0.59	-8.05	-0.30	1.63	-0.97	-0.22	0.14
228.74	104.00	0.22	39.80	0.55	-8.07	-0.28	1.63	-0.97	-0.22	0.14
228.76	104.00	0.22	39.80	0.57	-8.05	-0.29	1.63	-0.97	-0.22	0.14
228.78	104.00	0.22	39.80	0.59	-8.06	-0.29	1.63	-0.97	-0.22	0.14
228.80	104.00	0.22	39.80	0.58	-8.06	-0.27	1.63	-0.97	-0.22	0.14
228.82	104.00	0.23	39.80	0.58	-8.06	-0.31	1.63	-0.97	-0.22	0.14
228.84	104.00	0.23	39.80	0.59	-8.05	-0.28	1.63	-0.97	-0.22	0.14
228.86	104.00	0.22	39.80	0.58	-8.03	-0.26	1.63	-0.97	-0.22	0.14
228.88	104.00	0.22	39.80	0.60	-8.06	-0.27	1.63	-0.97	-0.22	0.14
228.90	104.00	0.21	39.80	0.60	-8.06	-0.28	1.63	-0.97	-0.22	0.14
228.92	104.00	0.21	39.80	0.62	-8.03	-0.28	1.63	-0.97	-0.22	0.14
228.94	104.00	0.24	39.80	0.59	-8.06	-0.29	1.63	-0.97	-0.22	0.14
228.96	104.00	0.24	39.80	0.60	-8.05	-0.27	1.63	-0.97	-0.22	0.14
228.98	104.00	0.24	39.80	0.57	-8.06	-0.29	1.63	-0.97	-0.22	0.14
229.00	104.00	0.24	39.80	0.57	-8.05	-0.28	1.63	-0.97	-0.22	0.14
229.05	104.00	0.24	39.80	0.55	-8.06	-0.28	1.63	-0.97	-0.22	0.14
229.05	104.00	0.24	39.80	0.57	-8.05	-0.29	1.63	-0.97	-0.22	0.14
229.06	104.00	0.24	39.80	0.60	-8.04	-0.25	1.63	-0.97	-0.22	0.14
229.08	104.00	0.24	39.80	0.62	-8.04	-0.28	1.63	-0.97	-0.22	0.14
229.10	104.00	0.24	39.80	0.58	-8.06	-0.31	1.63	-0.97	-0.22	0.14
229.12	104.00	0.24	39.80	0.58	-8.05	-0.30	1.63	-0.97	-0.22	0.14
229.14	104.00	0.24	39.80	0.60	-8.07	-0.31	1.63	-0.97	-0.22	0.14
229.16	104.00	0.24	39.80	0.61	-8.05	-0.30	1.63	-0.97	-0.22	0.14
229.18	104.00	0.24	39.80	0.59	-8.07	-0.28	1.63	-0.97	-0.22	0.14
229.20	104.00	0.23	39.80	0.60	-8.05	-0.29	1.63	-0.97	-0.22	0.14
229.22	104.00	0.23	39.80	0.60	-8.05	-0.32	1.63	-0.97	-0.22	0.14
229.24	104.00	0.26	39.80	0.61	-8.07	-0.28	1.63	-0.97	-0.22	0.14
229.26	104.00	0.26	39.80	0.58	-8.05	-0.29	1.63	-0.97	-0.22	0.14
229.28	104.00	0.26	39.80	0.59	-8.07	-0.29	1.63	-0.97	-0.22	0.14
229.30	104.00	0.26	39.80	0.57	-8.05	-0.27	1.63	-0.97	-0.22	0.14
229.32	104.00	0.26	39.80	0.58	-8.06	-0.30	1.63	-0.97	-0.22	0.14
229.34	104.00	0.26	39.80	0.58	-8.05	-0.27	1.63	-0.97	-0.22	0.14
229.36	104.00	0.26	39.80	0.59	-8.08	-0.28	1.63	-0.97	-0.22	0.14
229.38	104.00	0.26	39.80	0.60	-8.06	-0.26	1.63	-0.97	-0.22	0.14
229.40	104.00	0.27	39.80	0.57	-8.04	-0.30	1.63	-0.97	-0.22	0.14
229.42	104.00	0.27	39.80	0.60	-8.06	-0.27	1.63	-0.97	-0.22	0.14
229.44	104.00	0.27	39.80	0.59	-8.05	-0.30	1.63	-0.97	-0.22	0.14
229.46	104.00	0.27	39.80	0.61	-8.09	-0.27	1.63	-0.97	-0.22	0.14
229.48	104.00	0.29	39.80	0.59	-8.06	-0.26	1.63	-0.97	-0.22	0.14
229.50	104.00	0.29	39.80	0.58	-8.06	-0.25	1.63	-0.97	-0.22	0.14
229.52	104.00	0.30	39.80	0.60	-8.06	-0.29	1.63	-0.97	-0.22	0.14
229.54	104.00	0.30	39.80	0.57	-8.05	-0.28	1.63	-0.97	-0.22	0.14
229.56	104.00	0.31	39.80	0.57	-8.05	-0.27	1.63	-0.97	-0.22	0.14
229.58	104.00	0.31	39.80	0.57	-8.06	-0.30	1.63	-0.97	-0.22	0.14
229.60	104.00	0.31	39.80	0.58	-8.06	-0.30	1.63	-0.97	-0.22	0.14
229.62	104.00	0.31	39.80	0.58	-8.06	-0.29	1.63	-0.97	-0.22	0.14
229.64	104.00	0.29	39.80	0.57	-8.07	-0.33	1.63	-0.97	-0.22	0.14
229.66	104.00	0.29	39.80	0.57	-8.05	-0.31	1.63	-0.97	-0.22	0.14
229.68	104.00	0.29	39.80	0.57	-8.06	-0.29	1.63	-0.97	-0.22	0.14
229.70	104.00	0.29	39.80	0.61	-8.06	-0.30	1.63	-0.97	-0.22	0.14
229.72	104.00	0.29	39.80	0.59	-8.06	-0.31	1.63	-0.97	-0.22	0.14
229.74	104.00	0.29	39.80	0.62	-8.07	-0.31	1.63	-0.97	-0.22	0.14
229.76	104.00	0.29	39.80	0.63	-8.06	-0.27	1.63	-0.97	-0.22	0.14
229.78	104.00	0.31	39.80	0.61	-8.05	-0.28	1.63	-0.97	-0.22	0.14
229.80	104.00	0.31	39.80	0.59	-8.05	-0.31	1.63	-0.97	-0.22	0.14
229.82	104.00	0.31	39.80	0.59	-8.06	-0.27	1.63	-0.97	-0.22	0.14
229.84	104.00	0.31	39.80	0.59	-8.06	-0.26	1.63	-0.97	-0.22	0.14
229.86	104.00	0.31	39.80	0.58	-8.04	-0.30	1.63	-0.97	-0.22	0.14
229.88	104.00	0.31	39.80	0.58	-8.07	-0.25	1.63	-0.97	-0.22	0.14
229.90	104.00	0.31	39.80	0.57	-8.05	-0.29	1.63	-0.97	-0.22	0.14
229.92	104.00	0.31	39.80	0.59	-8.04	-0.28	1.63	-0.97	-0.22	0.14
229.94	104.00	0.31	39.80	0.57	-8.04	-0.30	1.63	-0.97	-0.22	0.14
229.96	104.00	0.31	39.80	0.56	-8.05	-0.28	1.63	-0.97	-0.22	0.14
229.98	104.00	0.27	39.80	0.58	-8.05	-0.32	1.63	-0.97	-0.22	0.14
230.00	104.00	0.27	39.80	0.58	-8.07	-0.32	1.63	-0.97	-0.22	0.14
230.05	104.00	0.29	39.80	0.60	-8.06	-0.27	1.63	-0.97	-0.22	0.14
230.05	104.00	0.29	39.80	0.60	-8.06	-0.29	1.63	-0.97	-0.22	0.14
230.06	104.00	0.29	39.80	0.62	-8.07	-0.28	1.63	-0.97	-0.22	0.14
230.08	104.00	0.29	39.80	0.60	-8.04	-0.27	1.63	-0.97	-0.22	0.14
230.10	104.00	0.29	39.80	0.61	-8.05	-0.27	1.63	-0.97	-0.22	0.14
230.12	104.00	0.29	39.80	0.61	-8.04	-0.29	1.63	-0.97	-0.22	0.14
230.14	104.00	0.29	39.80	0.61	-8.07	-0.25	1.63	-0.97	-0.22	0.14
230.16	104.00	0.29	39.80	0.58	-8.07	-0.29	1.63	-0.97	-0.22	0.14
230.18	104.00	0.29	39.80	0.59	-8.06	-0.28	1.63	-0.97	-0.22	0.14
230.20	104.00	0.29	39.80	0.57	-8.04	-0.28	1.63	-0.97	-0.22	0.14
230.22	104.00	0.29	39.80	0.58	-8.05	-0.33	1.63	-0.97	-0.22	0.14
230.24	104.00	0.29	39.80	0.58	-8.08	-0.28	1.63	-0.97	-0.22	0.14
230.26	104.00	0.29	39.80	0.59	-8.06	-0.33	1.63	-0.97	-0.22	0.14
230.28	104.00	0.29	39.80	0.58	-8.05	-0.33	1.63	-0.97	-0.22	0.14
230.30	104.00	0.29	39.80	0.62	-8.07	-0.34	1.63	-0.97	-0.22	0.14
230.32	104.00	0.31	39.80	0.59	-8.04	-0.32	1.63	-0.97	-0.22	0.14
230.34	104.00	0.31	39.80	0.60	-8.07	-0.28	1.63	-0.97	-0.22	0.14
230.36	104.00	0.29	39.80	0.61	-8.06	-0.28	1.63	-0.97	-0.22	0.14
230.38	104.00	0.29	39.80	0.61	-8.06	-0.28	1.63	-0.97	-0.22	0.14
230.40	104.00	0.28	39.80	0.60	-8.05	-0.26	1.63	-0.97	-0.22	0.14
230.42	104.00	0.28	39.80	0.58	-8.07	-0.29	1.63	-0.97	-0.22	0.14
230.44	104.00	0.26	39.80	0.60	-8.05	-0.28	1.63	-0.97	-0.22	0.14
230.46	104.00	0.26	39.80	0.61	-8.07	-0.29	1.63	-0.97	-0.22	0.14
230.48	104.00	0.26	39.80	0.61	-8.06	-0.30	1.63	-0.97	-0.22	0.14
230.50	104.00	0.23	39.80	0.59	-8.06	-0.25	1.63	-0.97	-0.22	0.14
230.52	104.00	0.23	39.80	0.59	-8.05	-0.29	1.63	-0.97	-0.22	0.14
230.54	104.00	0.23	39.80	0.60	-8.06	-0.26	1.63	-0.97	-0.22	0.14
230.56	104.00	0.23	39.80	0.57	-8.07	-0.27	1.63	-0.97	-0.22	0.14
230.58	104.00	0.23	39.80	0.56	-8.04	-0.26	1.63	-0.97	-0.22	0.14
230.60	104.00	0.23	39.80	0.60	-8.06	-0.26	1.63	-0.97	-0.21	0.14
230.62	104.00	0.23	39.80	0.57	-8.05	-0.27	1.63	-0.97	-0.21	0.14
230.64	104.00	0.23	39.80	0.59	-8.07	-0.26	1.63	-0.97	-0.21	0.14
230.66	104.00	0.23	39.80	0.60	-8.08	-0.32	1.63	-0.97	-0.21	0.14
230.68	104.00	0.23	39.80	0.45	-8.90	-0.41	1.63	-0.97	-0.21	0.14
230.70	104.00	0.21	39.80	1.59	-16.00	0.60	1.63	-0.97	-0.22	0.14
230.72	104.00	0.21	39.80	2.63	-16.00	2.23	1.62	-0.97	-0.21	0.14
230.74	104.00	0.19	39.80	4.35	-16.00	1.88	1.62	-0.97	-0.21	0.13
230.76	104.00	0.19	39.80	2.59	-16.00	1.83	1.61	-0.97	-0.21	0.12
230.78	104.00	0.27	39.80	1.95	-16.00	-2.49	1.60	-0.97	-0.20	0.11
230.80	104.00	0.27	39.80	2.58	-16.00	0.48	1.60	-0.98	-0.18	0.09
230.82	104.00	0.40	39.80	7.79	-16.00	2.71	1.59	-0.98	-0.17	0.08
230.84	104.00	0.40	39.80	2.94	-16.00	1.87	1.59	-0.98	-0.17	0.07
230.86	104.00	0.46	39.80	5.42	-16.00	-3.34	1.58	-0.99	-0.16	0.06
230.88	104.00	0.46	39.80	6.41	-16.00	-2.61	1.58	-0.99	-0.15	0.05
230.90	104.00	0.52	39.80	1.82	-16.00	-1.48	1.58	-0.99	-0.16	0.05
230.92	104.00	0.52	39.80	4.01	-16.00	0.21	1.57	-0.99	-0.16	0.05
230.94	104.00	0.59	39.80	3.28	-16.00	1.08	1.57	-0.99	-0.16	0.05
230.96	104.00	0.70	39.80	3.01	-16.00	1.29	1.56	-0.99	-0.16	0.05
230.98	104.00	0.70	39.80	2.92	-16.00	1.47	1.56	-0.99	-0.16	0.05
231.00	104.00	0.88	39.80	2.84	-16.00	1.33	1.55	-0.99	-0.16	0.05
231.05	104.00	1.12	39.80	2.93	-16.00	0.96	1.53	-0.99	-0.16	0.06
231.05	104.00	1.12	39.80	2.91	-16.00	1.15	1.52	-0.99	-0.16	0.06
231.06	104.00	1.12	39.80	2.84	-16.00	0.83	1.52	-0.99	-0.16	0.06
231.08	104.00	1.43	39.80	2.80	-16.00	0.96	1.51	-0.99	-0.16	0.06
231.10	104.00	1.43	39.80	2.90	-16.00	0.88	1.50	-0.98	-0.16	0.07
231.12	104.00	1.80	39.80	3.04	-16.00	0.56	1.49	-0.98	-0.16	0.07
231.14	104.00	1.80	39.80	2.82	-16.00	0.28	1.48	-0.98	-0.16	0.07
231.16	104.00	2.25	39.80	2.78	-16.00	0.11	1.48	-0.98	-0.16	0.08
231.18	104.00	2.25	39.80	3.01	-16.00	0.10	1.47	-0.98	-0.16	0.08
231.20	104.00	2.75	39.80	3.11	-16.00	0.16	1.46	-0.98	-0.16	0.08
231.22	104.00	2.75	39.80	3.25	-16.00	0.12	1.46	-0.98	-0.15	0.09
231.24	104.00	3.38	39.79	3.21	-16.00	-0.06	1.45	-0.98	-0.15	0.09
231.26	104.00	3.38	39.79	3.42	-16.00	-0.19	1.45	-0.98	-0.15	0.09
231.28	104.00	4.04	39.79	3.34	-16.00	-0.29	1.44	-0.98	-0.15	0.09
231.30	104.00	4.04	39.79	3.77	-16.00	-0.43	1.44	-0.98	-0.15	0.10
231.32	104.00	4.77	39.79	3.67	-16.00	-0.45	1.44	-0.99	-0.14	0.10
231.34	104.00	4.77	39.79	3.58	-16.00	-0.78	1.44	-0.99	-0.14	0.10
231.36	104.00	5.59	39.79	3.54	-16.00	-1.08	1.45	-0.99	-0.14	0.10
231.38	104.00	6.51	39.79	3.81	-16.00	-1.00	1.45	-0.99	-0.13	0.09
231.40	104.00	6.51	39.79	4.10	-16.00	-1.17	1.45	-0.99	-0.13	0.09
231.42	104.00	7.51	39.79	4.43	-16.00	-1.12	1.46	-0.99	-0.12	0.08
231.44	104.00	7.51	39.79	4.50	-16.00	-0.86	1.47	-0.99	-0.12	0.08
231.46	104.00	8.62	39.79	4.57	-16.00	-0.40	1.48	-0.99	-0.12	0.07
231.48	104.00	8.62	39.79	4.64	-16.00	0.09	1.48	-0.99	-0.11	0.06
231.50	104.00	9.82	39.79	4.58	-16.00	0.11	1.49	-0.99	-0.11	0.05
231.52	104.00	9.82	39.79	4.73	-16.00	0.54	1.50	-0.99	-0.11	0.05
231.54	104.00	11.14	39.79	4.70	-16.00	0.95	1.50	-0.99	-0.11	0.04
231.56	104.00	11.14	39.79	4.51	-16.00	0.80	1.51	-0.99	-0.11	0.03
231.58	104.00	12.57	39.79	4.34	-16.00	1.22	1.52	-0.99	-0.11	0.02
231.60	104.00	12.57	39.79	4.44	-16.00	1.50	1.52	-0.99	-0.11	0.01
231.62	104.00	14.05	39.79	3.88	-16.00	1.51	1.52	-0.99	-0.11	0.00
231.64	104.00	14.05	39.79	3.98	-16.00	1.46	1.52	-0.99	-0.11	0.00
231.66	104.00	15.57	39.79	3.56	-16.00	1.52	1.52	-0.99	-0.12	-0.00
231.68	104.00	15.57	39.79	3.39	-16.00	1.49	1.52	-0.99	-0.12	-0.00
231.70	104.00	17.22	39.79	2.78	-16.00	1.26	1.52	-0.99	-0.12	-0.00
231.72	104.00	17.22	39.79	2.80	-16.00	1.62	1.52	-0.99	-0.13	-0.00
231.74	104.00	18.90	39.79	2.80	-16.00	1.48	1.52	-0.99	-0.13	-0.00
231.76	104.00	18.90	39.79	2.75	-16.00	0.94	1.52	-0.99	-0.13	-0.00
231.78	104.00	20.65	39.79	2.71	-16.00	0.59	1.51	-0.99	-0.14	-0.00
231.80	104.00	20.65	39.79	2.57	-16.00	-0.04	1.51	-0.99	-0.14	0.00
231.82	104.00	22.49	39.79	2.57	-16.00	-0.04	1.51	-0.99	-0.15	0.00
231.84	104.00	24.40	39.79	2.86	-16.00	0.17	1.51	-0.99	-0.15	0.01
231.86	104.00	24.40	39.79	2.86	-16.00	0.14	1.51	-0.99	-0.15	0.02
231.88	104.00	26.40	39.79	2.89	-16.00	0.13	1.51	-0.99	-0.16	0.03
231.90	104.00	26.40	39.79	3.19	-16.00	0.06	1.52	-0.99	-0.16	0.03
231.92	104.00	28.51	39.79	3.31	-16.00	-0.00	1.52	-0.99	-0.17	0.04
231.94	104.00	28.51	39.79	3.59	-16.00	0.13	1.52	-0.98	-0.17	0.04
231.96	104.00	30.70	39.79	3.70	-16.00	0.29	1.53	-0.98	-0.18	0.05
231.98	104.00	30.70	39.79	4.23	-16.00	0.49	1.53	-0.98	-0.19	0.06
232.00	104.00	32.96	39.79	3.87	-16.00	0.47	1.54	-0.98	-0.19	0.06
232.05	104.00	35.31	39.79	4.48	-16.00	1.00	1.55	-0.97	-0.21	0.08
232.05	104.00	35.31	39.79	3.73	-16.00	1.01	1.55	-0.97	-0.22	0.08
232.06	104.00	35.31	39.79	3.78	-16.00	0.78	1.55	-0.97	-0.22	0.08
232.08	104.00	37.74	39.79	3.94	-16.00	0.67	1.55	-0.97	-0.23	0.08
232.10	104.00	37.74	39.79	3.82	-16.00	0.95	1.55	-0.97	-0.24	0.09
232.12	104.00	40.22	39.79	3.53	-16.00	0.72	1.56	-0.96	-0.25	0.10
232.14	104.00	40.22	39.79	2.92	-16.00	0.86	1.56	-0.96	-0.26	0.10
232.16	104.00	42.84	39.79	3.05	-16.00	0.92	1.57	-0.96	-0.27	0.11
232.18	104.00	42.84	39.79	3.29	-16.00	0.93	1.57	-0.95	-0.28	0.12
232.20	104.00	45.48	39.79	2.12	-16.00	0.62	1.57	-0.95	-0.29	0.13
232.22	104.00	45.48	39.79	2.47	-16.00	0.40	1.58	-0.94	-0.30	0.14
232.24	104.00	48.19	39.79	1.78	-11.66	0.52	1.58	-0.94	-0.31	0.14
232.26	104.00	50.94	39.79	1.76	-5.03	0.24	1.59	-0.93	-0.32	0.15
232.28	104.00	50.94	39.79	1.60	-1.12	0.64	1.59	-0.93	-0.33	0.16
232.30	104.00	53.75	39.79	0.86	1.55	0.42	1.60	-0.92	-0.34	0.17
232.32	104.00	53.75	39.79	1.28	3.13	0.97	1.60	-0.92	-0.36	0.18
232.34	104.00	56.58	39.79	-0.87	3.24	1.04	1.61	-0.91	-0.37	0.18
232.36	104.00	56.58	39.79	0.16	3.19	-0.21	1.61	-0.90	-0.38	0.19
232.38	104.00	59.42	39.79	-0.27	3.21	0.32	1.62	-0.90	-0.39	0.20
232.40	104.00	59.42	39.79	-0.13	3.14	0.05	1.62	-0.89	-0.41	0.21
--------------------  LIFTOFF   --------------------
232.40	104.00	59.42	39.79	-0.13	3.14	0.05	1.62	-0.89	-0.41	0.21
232.41	104.00	59.42	39.79	-0.16	3.14	0.10	1.63	-0.89	-0.41	0.22
232.42	104.00	62.28	39.79	-0.10	3.13	-0.05	1.63	-0.88	-0.42	0.22
232.43	104.00	62.28	39.79	0.14	3.13	-0.10	1.64	-0.88	-0.42	0.23
232.44	104.00	62.28	39.79	0.13	3.12	0.00	1.64	-0.87	-0.43	0.23
232.45	104.00	62.28	39.79	0.18	3.14	0.04	1.65	-0.87	-0.43	0.24
232.46	104.00	65.19	39.79	0.26	3.10	-0.07	1.65	-0.87	-0.44	0.24
232.47	104.00	65.19	39.79	0.36	3.11	0.16	1.65	-0.86	-0.44	0.25
232.48	104.00	65.19	39.79	0.45	3.06	0.16	1.66	-0.86	-0.44	0.26
232.49	104.00	68.11	39.79	0.58	3.16	-0.08	1.66	-0.85	-0.45	0.26
232.50	104.00	68.11	39.79	0.76	3.11	-0.28	1.67	-0.85	-0.45	0.27
232.51	104.00	68.11	39.79	0.74	3.12	-0.16	1.67	-0.85	-0.46	0.27
232.52	104.00	68.11	39.79	0.95	3.10	-0.39	1.68	-0.84	-0.46	0.28
232.53	104.00	71.10	39.79	1.04	3.16	-0.44	1.68	-0.84	-0.47	0.28
232.54	104.00	71.10	39.79	1.29	3.10	-0.55	1.69	-0.83	-0.47	0.28
232.55	104.00	71.10	39.79	1.77	3.04	-1.05	1.69	-0.83	-0.48	0.29
232.56	104.00	71.10	39.79	1.80	3.06	-0.78	1.70	-0.83	-0.48	0.29
232.57	104.00	74.14	39.79	1.32	3.10	-0.11	1.70	-0.82	-0.49	0.30
232.58	104.00	74.14	39.79	1.35	3.07	-0.44	1.71	-0.82	-0.49	0.30
232.59	104.00	74.14	39.79	1.30	3.02	-0.82	1.71	-0.82	-0.49	0.30
232.60	104.00	74.14	39.79	1.34	2.98	-0.58	1.72	-0.81	-0.50	0.30
232.61	104.00	77.20	39.79	1.37	2.99	-0.39	1.72	-0.81	-0.50	0.31
232.62	104.00	77.20	39.79	1.13	2.95	-0.56	1.73	-0.80	-0.51	0.31
232.63	104.00	77.20	39.79	1.39	2.97	-0.31	1.74	-0.80	-0.51	0.31
232.64	104.00	77.20	39.79	1.23	3.01	-0.17	1.74	-0.80	-0.52	0.31
232.65	104.00	80.30	39.79	1.11	2.99	-0.34	1.75	-0.79	-0.52	0.32
232.66	104.00	80.30	39.79	1.02	2.99	-0.54	1.75	-0.79	-0.53	0.32
232.67	104.00	80.30	39.79	0.86	2.96	-0.53	1.76	-0.78	-0.53	0.32
232.68	104.00	83.41	39.79	0.76	2.87	-0.54	1.76	-0.78	-0.53	0.32
232.69	104.00	83.41	39.79	0.54	2.93	-0.62	1.77	-0.78	-0.54	0.33
232.70	104.00	83.41	39.79	0.04	2.89	-0.80	1.77	-0.77	-0.54	0.33
232.71	104.00	83.41	39.79	-0.00	2.83	-0.92	1.78	-0.77	-0.55	0.33
232.72	104.00	86.61	39.79	0.70	2.88	-0.28	1.79	-0.77	-0.55	0.33
232.73	104.00	86.61	39.79	0.66	2.92	-0.01	1.80	-0.76	-0.55	0.33
232.74	104.00	86.61	39.79	0.52	2.84	-0.18	1.80	-0.76	-0.56	0.34
232.75	104.00	86.61	39.79	0.32	2.83	-0.09	1.81	-0.76	-0.56	0.34
232.76	104.00	89.81	39.79	0.28	2.84	0.11	1.82	-0.75	-0.56	0.34
232.77	104.00	89.81	39.79	0.23	2.97	0.71	1.82	-0.75	-0.57	0.34
232.78	104.00	89.81	39.79	0.80	3.04	0.86	1.83	-0.75	-0.57	0.35
232.79	104.00	89.81	39.79	0.65	2.91	-0.00	1.83	-0.74	-0.57	0.35
232.80	104.00	93.04	39.79	0.25	2.77	-0.12	1.84	-0.74	-0.58	0.35
232.81	104.00	93.04	39.79	-0.05	2.81	0.08	1.85	-0.74	-0.58	0.35
232.82	104.00	93.04	39.79	0.13	2.78	0.15	1.85	-0.73	-0.58	0.36
232.83	104.00	93.04	39.79	0.35	2.84	0.29	1.86	-0.73	-0.58	0.36
232.84	104.00	96.27	39.79	0.39	2.82	0.30	1.86	-0.72	-0.59	0.36
232.85	104.00	96.27	39.79	0.27	2.82	0.27	1.87	-0.72	-0.59	0.36
232.86	104.00	96.27	39.79	0.30	2.82	0.35	1.88	-0.72	-0.59	0.37
232.87	104.00	96.27	39.79	0.36	2.76	0.33	1.88	-0.71	-0.59	0.37
232.88	104.00	99.50	39.79	0.46	2.77	0.17	1.89	-0.71	-0.60	0.37
232.89	104.00	99.50	39.79	0.61	2.75	0.18	1.90	-0.71	-0.60	0.38
232.90	104.00	99.50	39.79	0.66	2.74	0.36	1.90	-0.70	-0.60	0.38
232.91	104.00	102.74	39.79	0.89	2.83	0.37	1.91	-0.70	-0.60	0.38
232.92	104.00	102.74	39.79	0.99	2.81	0.31	1.91	-0.70	-0.61	0.39
232.93	104.00	102.74	39.79	0.97	2.81	0.12	1.92	-0.69	-0.61	0.39
232.94	104.00	102.74	39.79	0.84	2.77	0.10	1.93	-0.69	-0.61	0.39
232.95	104.00	105.97	39.79	0.89	2.78	0.24	1.93	-0.69	-0.61	0.39
232.96	104.00	105.97	39.79	0.92	2.75	0.21	1.94	-0.68	-0.61	0.40
232.97	104.00	105.97	39.79	0.89	2.76	0.13	1.94	-0.68	-0.62	0.40
232.98	104.00	105.97	39.79	0.96	2.73	0.04	1.95	-0.67	-0.62	0.40
232.99	104.00	109.19	39.79	0.91	2.71	0.03	1.95	-0.67	-0.62	0.41
233.00	104.00	109.19	39.79	0.97	2.73	0.12	1.96	-0.67	-0.62	0.41
233.06	104.00	112.43	39.79	0.84	2.65	-0.10	1.99	-0.65	-0.64	0.42
233.07	104.00	115.67	39.79	0.81	2.62	-0.08	1.99	-0.64	-0.64	0.42
233.07	104.00	115.67	39.79	0.77	2.62	-0.08	2.00	-0.64	-0.64	0.42
233.09	104.00	115.67	39.79	0.87	2.61	-0.14	2.00	-0.63	-0.64	0.43
233.10	104.00	115.67	39.79	0.99	2.59	-0.29	2.01	-0.63	-0.65	0.43
233.11	104.00	118.94	39.79	0.96	2.56	-0.27	2.01	-0.63	-0.65	0.43
233.12	104.00	118.94	39.79	1.02	2.57	-0.31	2.02	-0.62	-0.65	0.43
233.13	104.00	118.94	39.79	1.02	2.61	-0.11	2.02	-0.62	-0.65	0.43
